date,symbol,close,change,change_rate,open,high,low,volume,trade_value
2017-03-24,KAU16,20600,0,0,20600,20600,20600,104260,2227756000
2017-03-27,KAU16,20500,-100,-0.49,20500,20500,20500,20000,410000000
2017-03-28,KAU16,20500,0,0,20500,20500,20500,2000,41000000
2017-03-29,KAU16,20600,100,0.49,20500,20600,20500,215100,4411060000
2017-03-30,KAU16,20600,0,0,0,0,0,170000,3502000000
2017-03-31,KAU16,20600,0,0,20600,20600,20600,8000,164800000
2017-04-03,KAU16,20600,0,0,0,0,0,30000,618000000
2017-04-04,KAU16,20700,100,0.49,20700,20700,20700,270000,5565000000
2017-04-05,KAU16,20800,100,0.48,20800,20800,20800,260000,5384000000
2017-04-06,KAU16,20800,0,0,20800,20800,20800,15000,311500000
2017-04-07,KAU16,20450,-350,-1.68,20700,20700,20450,81719,1678945200
2017-04-10,KAU16,20450,0,0,20500,20500,20450,14300,293085000
2017-04-11,KAU16,20450,0,0,0,0,0,80000,1636000000
2017-04-12,KAU16,20450,0,0,20500,20500,20450,218590,4470595000
2017-04-13,KAU16,20450,0,0,20450,20450,20450,83000,1697350000
2017-04-14,KAU16,20450,0,0,0,0,0,0,0
2017-04-17,KAU16,20450,0,0,20450,20450,20450,35000,715750000
2017-04-18,KAU16,20450,0,0,0,0,0,500000,10225000000
2017-04-19,KAU16,20450,0,0,0,0,0,400000,8180000000
2017-04-20,KAU16,20450,0,0,20450,20450,20450,30000,613500000
2017-04-21,KAU16,20450,0,0,0,0,0,40000,818000000
2017-04-24,KAU16,20500,50,0.24,20500,20500,20450,14000,286800000
2017-04-25,KAU16,20500,0,0,20500,20500,20500,105000,2152500000
2017-04-26,KAU16,20500,0,0,20500,20500,20500,147581,3025410500
2017-04-27,KAU16,20500,0,0,20500,20500,20500,30000,615000000
2017-04-28,KAU16,20500,0,0,20500,20500,20500,35000,717500000
2017-05-02,KAU16,20500,0,0,20500,20500,20500,30000,615000000
2017-05-04,KAU16,20500,0,0,20500,20500,20500,1303,26711500
2017-05-08,KAU16,20500,0,0,20500,20500,20500,145627,2985353500
2017-05-10,KAU16,20500,0,0,20500,20500,20500,39500,809750000
2017-05-11,KAU16,20500,0,0,20500,20500,20500,61686,1264563000
2017-05-12,KAU16,20550,50,0.24,20550,20550,20550,2937,60355350
2017-05-15,KAU16,20600,50,0.24,20550,20600,20550,13700,281720000
2017-05-16,KAU16,20600,0,0,20600,20600,20600,8807,181424200
2017-05-17,KAU16,20600,0,0,20650,20650,20600,49000,1009600000
2017-05-18,KAU16,20650,50,0.24,20600,20650,20600,26324,542414400
2017-05-19,KAU16,20650,0,0,20650,20650,20650,30900,638085000
2017-05-22,KAU16,20650,0,0,0,0,0,0,0
2017-05-23,KAU16,20650,0,0,20650,20650,20650,243,5017950
2017-05-24,KAU16,20700,50,0.24,0,0,0,50682,1046583300
2017-05-25,KAU16,20800,100,0.48,0,0,0,22000,452100000
2017-05-26,KAU16,20800,0,0,0,0,0,0,0
2017-05-29,KAU16,20800,0,0,20900,20900,20800,42177,877712100
2017-05-30,KAU16,20850,50,0.24,20850,20850,20850,40500,845425000
2017-05-31,KAU16,20950,100,0.48,0,0,0,20000,417000000
2017-06-01,KAU16,21000,50,0.24,21000,21000,20950,430577,9016703550
2017-06-02,KAU16,20500,-500,-2.38,20500,20500,20500,738008,15389013850
2017-06-05,KAU16,20600,100,0.49,20500,20600,20500,18350,376815300
2017-06-07,KAU16,20500,-100,-0.49,20500,20600,20500,62540,1282320050
2017-06-08,KAU16,20500,0,0,20500,20500,20500,371889,7623724500
2017-06-09,KAU16,20500,0,0,20600,20600,20200,271167,5559824700
2017-06-12,KAU16,20250,-250,-1.22,20500,20600,20250,132855,2708635900
2017-06-13,KAU16,20500,250,1.23,20250,20500,20200,59716,1213728450
2017-06-14,KAU16,20550,50,0.24,20500,20550,20500,3184,65385800
2017-06-15,KAU16,20300,-250,-1.22,20600,20600,20300,33080,676332000
2017-06-16,KAU16,21000,700,3.45,21000,21000,21000,17721,372141000
2017-06-19,KAU16,21000,0,0,0,0,0,0,0
2017-06-20,KAU16,21000,0,0,0,0,0,0,0
2017-06-21,KAU16,21000,0,0,21000,21000,21000,15000,315000000
2017-06-22,KAU16,21000,0,0,21000,21000,21000,21396,449316000
2017-06-23,KAU16,20200,-800,-3.81,21000,21000,20200,19641,409577800
2017-06-26,KAU16,21000,800,3.96,21000,21000,21000,45358,918626000
2017-06-27,KAU16,21000,0,0,0,0,0,14501,293645250
2017-06-28,KAU16,21000,0,0,21000,21000,21000,33231,697851000
2017-06-29,KAU16,21500,500,2.38,21000,21500,21000,11061,232811500
2017-06-30,KAU16,21500,0,0,21500,21500,21500,4581,98491500
2017-07-03,KAU17,20350,0,0,20350,20350,20350,15000,305250000
2017-07-04,KAU17,20350,0,0,20350,20350,20350,10000,203500000
2017-07-05,KAU17,20350,0,0,20350,20400,20350,16500,335850000
2017-07-06,KAU17,20350,0,0,20350,20350,20350,20000,407000000
2017-07-07,KAU17,20350,0,0,0,0,0,0,0
2017-07-10,KAU17,20350,0,0,20350,20350,20350,6430,130850500
2017-07-11,KAU17,20350,0,0,20350,20350,20350,10000,203500000
2017-07-12,KAU17,20350,0,0,20350,20350,20350,13100,266585000
2017-07-13,KAU17,20350,0,0,20300,20350,20300,19500,396100000
2017-07-14,KAU17,20350,0,0,20350,20350,20350,15000,305250000
2017-07-17,KAU17,20350,0,0,20350,20350,20350,15000,305250000
2017-07-18,KAU17,20300,-50,-0.25,20350,20350,20300,45000,915521550
2017-07-19,KAU17,20350,50,0.25,20300,20350,20300,40518,822531750
2017-07-20,KAU17,20350,0,0,20350,20350,20350,15500,315425000
2017-07-21,KAU17,20350,0,0,20350,20350,20350,65000,1325750000
2017-07-24,KAU17,20350,0,0,20350,20350,20350,4296,87423600
2017-07-25,KAU17,20350,0,0,20350,20350,20350,50000,1017500000
2017-07-26,KAU17,20350,0,0,20350,20350,20350,10547,214631450
2017-07-27,KAU17,20350,0,0,20350,20350,20350,18753,381623550
2017-07-28,KAU17,20350,0,0,20350,20350,20350,10620,216117000
2017-07-31,KAU17,20350,0,0,0,0,0,0,0
2017-08-01,KAU17,20350,0,0,0,0,0,50000,1017500000
2017-08-02,KAU17,20350,0,0,20350,20350,20350,7400,150590000
2017-08-03,KAU17,20350,0,0,20350,20350,20350,945,19230750
2017-08-04,KAU17,20350,0,0,0,0,0,0,0
2017-08-07,KAU17,20300,-50,-0.25,0,0,0,38234,778061900
2017-08-08,KAU17,20300,0,0,20300,20300,20300,20000,406000000
2017-08-09,KAU17,20300,0,0,20300,20300,20300,4400,89320000
2017-08-10,KAU17,20300,0,0,20300,20300,20300,19931,404599300
2017-08-11,KAU17,20300,0,0,20300,20300,20200,51669,1047555700
2017-08-14,KAU17,20300,0,0,0,0,0,115000,2334500000
2017-08-16,KAU17,20200,-100,-0.49,20200,20300,20200,42500,861250000
2017-08-17,KAU17,20100,-100,-0.5,20100,20200,20100,13500,272050000
2017-08-18,KAU17,20000,-100,-0.5,20000,20000,20000,5000,100000000
2017-08-21,KAU17,20050,50,0.25,0,0,0,0,0
2017-08-22,KAU17,20050,0,0,20050,20050,20050,3000,60150000
2017-08-23,KAU17,20300,250,1.25,20050,20300,20050,42500,853750000
2017-08-24,KAU17,20300,0,0,20300,20300,20300,10000,203000000
2017-08-25,KAU17,20300,0,0,20300,20300,20300,10000,203000000
2017-08-28,KAU17,20300,0,0,20300,20300,20300,22307,452832100
2017-08-29,KAU17,20300,0,0,0,0,0,0,0
2017-08-30,KAU17,20300,0,0,20300,20300,20300,10000,203000000
2017-08-31,KAU17,20300,0,0,20300,20300,20300,10000,203000000
2017-09-01,KAU17,20300,0,0,0,0,0,5000,101500000
2017-09-04,KAU17,20300,0,0,20300,20300,20300,31860,646758000
2017-09-05,KAU17,20300,0,0,0,0,0,0,0
2017-09-06,KAU17,20300,0,0,20300,20300,20300,64000,1286000000
2017-09-07,KAU17,20300,0,0,20300,20300,20300,12500,253750000
2017-09-08,KAU17,20300,0,0,20300,20300,20300,10000,203000000
2017-09-11,KAU17,20300,0,0,20300,20300,20300,62500,1268750000
2017-09-12,KAU17,20300,0,0,20300,20300,20300,2680,54404000
2017-09-13,KAU17,20300,0,0,20300,20300,20300,30000,609000000
2017-09-14,KAU17,20300,0,0,20300,20300,20300,6574,133452200
2017-09-15,KAU17,20300,0,0,0,0,0,0,0
2017-09-18,KAU17,20500,200,0.99,20500,20500,20500,4000,82000000
2017-09-19,KAU17,20500,0,0,0,0,0,0,0
2017-09-20,KAU17,20650,150,0.73,20650,20650,20650,50500,1035325000
2017-09-21,KAU17,20650,0,0,0,0,0,0,0
2017-09-22,KAU17,20650,0,0,0,0,0,0,0
2017-09-25,KAU17,20650,0,0,0,0,0,0,0
2017-09-26,KAU17,20650,0,0,0,0,0,185000,3820250000
2017-09-27,KAU17,20650,0,0,0,0,0,0,0
2017-09-28,KAU17,20700,50,0.24,20700,20700,20700,1000,20700000
2017-09-29,KAU17,20800,100,0.48,0,0,0,52000,1063400000
2017-10-10,KAU17,20800,0,0,0,0,0,0,0
2017-10-11,KAU17,20800,0,0,0,0,0,0,0
2017-10-12,KAU17,20800,0,0,0,0,0,25000,520000000
2017-10-13,KAU17,20900,100,0.48,0,0,0,0,0
2017-10-16,KAU17,20900,0,0,0,0,0,0,0
2017-10-17,KAU17,21050,150,0.72,21050,21050,21050,5000,105250000
2017-10-18,KAU17,21100,50,0.24,0,0,0,0,0
2017-10-19,KAU17,21200,100,0.47,0,0,0,0,0
2017-10-20,KAU17,21200,0,0,0,0,0,0,0
2017-10-23,KAU17,21250,50,0.24,0,0,0,0,0
2017-10-24,KAU17,21350,100,0.47,0,0,0,20000,425000000
2017-10-25,KAU17,21500,150,0.7,0,0,0,0,0
2017-10-26,KAU17,21500,0,0,0,0,0,0,0
2017-10-27,KAU17,21500,0,0,21500,21500,21500,26500,578750000
2017-10-30,KAU17,21650,150,0.7,0,0,0,160000,3440000000
2017-10-31,KAU17,21800,150,0.69,0,0,0,135000,2922750000
2017-11-01,KAU17,21800,0,0,0,0,0,23400,503100000
2017-11-02,KAU17,21800,0,0,0,0,0,50000,1100000000
2017-11-03,KAU17,21800,0,0,0,0,0,45000,981000000
2017-11-06,KAU17,21850,50,0.23,0,0,0,0,0
2017-11-07,KAU17,21900,50,0.23,21900,21900,21900,10000,219000000
2017-11-08,KAU17,21900,0,0,21900,21900,21900,10000,219000000
2017-11-09,KAU17,22000,100,0.46,0,0,0,45000,985500000
2017-11-10,KAU17,22100,100,0.45,22100,22100,22100,10000,221000000
2017-11-13,KAU17,22450,350,1.58,22450,22450,22450,4000,89800000
2017-11-14,KAU17,23600,1150,5.12,23600,23600,23600,514617,11176704650
2017-11-15,KAU17,23650,50,0.21,0,0,0,20000,472000000
2017-11-16,KAU17,24000,350,1.48,24000,24000,24000,10000,240000000
2017-11-17,KAU17,24400,400,1.67,24250,24400,24250,21100,514825000
2017-11-20,KAU17,26000,1600,6.56,24800,26000,24800,23000,575000000
2017-11-21,KAU17,26000,0,0,27050,28000,26000,200300,5404775000
2017-11-22,KAU17,27000,1000,3.85,0,0,0,0,0
2017-11-23,KAU17,28000,1000,3.7,27300,28000,27300,25000,698250000
2017-11-24,KAU17,28000,0,0,0,0,0,6000,151200000
2017-11-27,KAU17,25200,-2800,-10,25500,25500,25200,9019,227578800
2017-11-28,KAU17,24500,-700,-2.78,0,0,0,0,0
2017-11-29,KAU17,24500,0,0,24500,24500,24500,178,4361000
2017-11-30,KAU17,24000,-500,-2.04,24000,24000,24000,22432,538368000
2017-12-01,KAU17,23500,-500,-2.08,0,0,0,0,0
2017-12-04,KAU17,23500,0,0,0,0,0,0,0
2017-12-05,KAU17,21150,-2350,-10,22100,22100,21150,5647,121155850
2017-12-06,KAU17,21950,800,3.78,0,0,0,6000,139500000
2017-12-07,KAU17,22500,550,2.51,22000,22500,22000,12100,272200000
2017-12-08,KAU17,22500,0,0,23000,23000,22500,165000,3716500000
2017-12-11,KAU17,22500,0,0,22500,22500,22500,25250,568125000
2017-12-12,KAU17,21500,-1000,-4.44,22000,22000,21500,25000,540000000
2017-12-13,KAU17,21500,0,0,21600,21600,21500,51750,1119685800
2017-12-14,KAU17,21800,300,1.4,21500,21800,21500,42000,903300000
2017-12-15,KAU17,21800,0,0,21800,21800,21800,1000,21800000
2017-12-18,KAU17,22000,200,0.92,22000,22000,22000,3000,66000000
2017-12-19,KAU17,22200,200,0.91,22000,22200,22000,25333,559046200
2017-12-20,KAU17,21800,-400,-1.8,22200,22200,21800,69350,1530970000
2017-12-21,KAU17,22000,200,0.92,21900,22000,21900,28249,621378000
2017-12-22,KAU17,22000,0,0,22000,22000,22000,25100,552200000
2017-12-26,KAU17,22000,0,0,22000,22000,22000,269945,5950537400
2017-12-27,KAU17,22000,0,0,22000,22000,22000,378000,8325200000
2017-12-28,KAU17,20000,-2000,-9.09,22000,22000,20000,233000,4942350000
2018-01-02,KAU17,20000,0,0,0,0,0,0,0
2018-01-03,KAU17,20000,0,0,20000,20000,20000,26000,530200000
2018-01-04,KAU17,20000,0,0,0,0,0,0,0
2018-01-05,KAU17,22000,2000,10,22000,22000,22000,45400,998800000
2018-01-08,KAU17,22000,0,0,0,0,0,0,0
2018-01-09,KAU17,22000,0,0,0,0,0,0,0
2018-01-10,KAU17,22000,0,0,22000,22000,22000,7205,154910000
2018-01-11,KAU17,22000,0,0,22000,22000,22000,247600,5447200000
2018-01-12,KAU17,22000,0,0,0,0,0,0,0
2018-01-15,KAU17,22000,0,0,22000,22000,22000,4000,88000000
2018-01-16,KAU17,22000,0,0,0,0,0,0,0
2018-01-17,KAU17,22000,0,0,22000,22000,22000,18000,396000000
2018-01-18,KAU17,22000,0,0,22000,22000,22000,11405,250910000
2018-01-19,KAU17,22000,0,0,22000,22000,22000,28000,616000000
2018-01-22,KAU17,22000,0,0,0,0,0,0,0
2018-01-23,KAU17,22000,0,0,0,0,0,0,0
2018-01-24,KAU17,21500,-500,-2.27,21500,21500,21500,703000,15398900000
2018-01-25,KAU17,22000,500,2.33,22000,22000,22000,81430,1791460000
2018-01-26,KAU17,22000,0,0,0,0,0,0,0
2018-01-29,KAU17,21700,-300,-1.36,21500,21700,21500,10000,216000000
2018-01-30,KAU17,21900,200,0.92,21800,21900,21800,15000,328000000
2018-01-31,KAU17,22000,100,0.46,22000,22000,22000,15196,333712000
2018-02-01,KAU17,22000,0,0,0,0,0,310000,6820000000
2018-02-02,KAU17,21900,-100,-0.45,21800,21900,21800,36000,789000000
2018-02-05,KAU17,21900,0,0,21900,21900,21900,208286,4561463400
2018-02-06,KAU17,22000,100,0.46,22000,22000,22000,51000,1122000000
2018-02-07,KAU17,22000,0,0,22000,22000,22000,7257,159354000
2018-02-08,KAU17,22000,0,0,22000,22000,22000,448000,9856000000
2018-02-09,KAU17,22000,0,0,22000,22000,22000,5713,125686000
2018-02-12,KAU17,22000,0,0,22000,22000,22000,1000,22000000
2018-02-13,KAU17,22200,200,0.91,22000,22200,22000,70000,1542000000
2018-02-14,KAU17,22000,-200,-0.9,22000,22000,22000,16000,352000000
2018-02-19,KAU17,22000,0,0,0,0,0,0,0
2018-02-20,KAU17,22000,0,0,22000,22000,22000,4193,92246000
2018-02-21,KAU17,22000,0,0,22000,22000,22000,21000,462000000
2018-02-22,KAU17,22000,0,0,22000,22000,22000,15000,330000000
2018-02-23,KAU17,22000,0,0,22000,22000,22000,12400,272800000
2018-02-26,KAU17,22000,0,0,22000,22000,22000,25000,550000000
2018-02-27,KAU17,22000,0,0,22000,22000,22000,79944,1758827300
2018-02-28,KAU17,22000,0,0,22000,22000,22000,6500,143000000
2018-03-02,KAU17,22000,0,0,0,0,0,0,0
2018-03-05,KAU17,22000,0,0,0,0,0,0,0
2018-03-06,KAU17,22200,200,0.91,22000,22200,22000,9500,209300000
2018-03-07,KAU17,22200,0,0,22200,22200,22200,54257,1203605400
2018-03-08,KAU17,22200,0,0,0,0,0,0,0
2018-03-09,KAU17,22200,0,0,22200,22200,22200,10000,222000000
2018-03-12,KAU17,22500,300,1.35,22200,22500,22200,31694,706606800
2018-03-13,KAU17,22100,-400,-1.78,22300,22300,22000,83193,1840603900
2018-03-14,KAU17,22100,0,0,0,0,0,76000,1680200000
2018-03-15,KAU17,22000,-100,-0.45,21600,22000,21600,82500,1799000000
2018-03-16,KAU17,22200,200,0.91,22000,22200,22000,55450,1221990000
2018-03-19,KAU17,22000,-200,-0.9,22000,22000,22000,75000,1650000000
2018-03-20,KAU17,22000,0,0,22100,22100,22000,80550,1772700000
2018-03-21,KAU17,22000,0,0,22000,22000,22000,61000,1342000000
2018-03-22,KAU17,22000,0,0,22000,22050,22000,53280,1172210000
2018-03-23,KAU17,22000,0,0,22000,22000,22000,55000,1210000000
2018-03-26,KAU17,22200,200,0.91,22000,22200,22000,61730,1359266800
2018-03-27,KAU17,22000,-200,-0.9,22200,22200,22000,56857,1257025400
2018-03-28,KAU17,22000,0,0,22000,22000,22000,76000,1672300000
2018-03-29,KAU17,22000,0,0,22000,22000,22000,77800,1711600000
2018-03-30,KAU17,22000,0,0,22000,22000,22000,76544,1683968000
2018-04-02,KAU17,22000,0,0,22000,22000,22000,115917,2550174000
2018-04-03,KAU17,22100,100,0.45,22050,22100,22050,67000,1479600000
2018-04-04,KAU17,22000,-100,-0.45,22000,22000,22000,206000,4532000000
2018-04-05,KAU17,21900,-100,-0.45,22000,22000,21900,90361,1986106500
2018-04-06,KAU17,21800,-100,-0.46,21900,21900,21800,160560,3518108000
2018-04-09,KAU17,21800,0,0,21800,21800,21800,14000,305200000
2018-04-10,KAU17,21800,0,0,0,0,0,261575,5703535000
2018-04-11,KAU17,21800,0,0,21800,21800,21800,72408,1579094400
2018-04-12,KAU17,21900,100,0.46,21850,21900,21850,22010,480919000
2018-04-13,KAU17,21900,0,0,21850,21900,21850,32237,704890300
2018-04-16,KAU17,21900,0,0,21900,21900,21900,84263,1845359700
2018-04-17,KAU17,21950,50,0.23,21950,21950,21950,16000,350300000
2018-04-18,KAU17,22000,50,0.23,22000,22000,22000,138313,3038040350
2018-04-19,KAU17,22000,0,0,22000,22000,22000,31410,691020000
2018-04-20,KAU17,22000,0,0,22000,22000,22000,46100,1014200000
2018-04-23,KAU17,22000,0,0,22000,22000,22000,48900,1075800000
2018-04-24,KAU17,22000,0,0,22000,22000,22000,67803,1491366000
2018-04-25,KAU17,22100,100,0.45,22100,22100,22000,90797,1997734000
2018-04-26,KAU17,22000,-100,-0.45,22100,22100,22000,12900,283875000
2018-04-27,KAU17,22000,0,0,22000,22000,22000,232214,5108708000
2018-04-30,KAU17,22100,100,0.45,22050,22100,22050,15272,337161200
2018-05-02,KAU17,22000,-100,-0.45,22000,22000,22000,46500,1023000000
2018-05-03,KAU17,22000,0,0,22000,22000,22000,13000,286000000
2018-05-04,KAU17,22000,0,0,22000,22000,22000,150470,3310340000
2018-05-08,KAU17,22000,0,0,22000,22000,22000,23000,506000000
2018-05-09,KAU17,22000,0,0,22000,22000,22000,54377,1196294000
2018-05-10,KAU17,22050,50,0.23,22000,22050,22000,95902,2112139100
2018-05-11,KAU17,22050,0,0,22050,22050,22050,5086,112146300
2018-05-14,KAU17,22050,0,0,0,0,0,0,0
2018-05-15,KAU17,22100,50,0.23,22100,22100,22100,11000,242500000
2018-05-16,KAU17,22150,50,0.23,22150,22150,22150,46000,1018000000
2018-05-17,KAU17,22200,50,0.23,22200,22200,22200,35001,777022200
2018-05-18,KAU17,22300,100,0.45,0,0,0,130000,2873000000
2018-05-21,KAU17,22400,100,0.45,22400,22400,22400,15177,337377400
2018-05-23,KAU17,22600,200,0.89,0,0,0,527000,11483300000
2018-05-24,KAU17,23000,400,1.77,22600,23000,22600,99000,2240200000
2018-05-25,KAU17,25300,2300,10,25000,25300,25000,81457,1929846000
2018-05-28,KAU17,26000,700,2.77,26000,26000,26000,3000,78000000
2018-05-29,KAU17,25700,-300,-1.15,25900,26000,25700,19300,500231850
2018-05-30,KAU17,23150,-2550,-9.92,23150,23200,23150,54406,1259573950
2018-05-31,KAU17,23200,50,0.22,22500,23200,22500,393389,8987177000
2018-06-01,KAU17,23000,-200,-0.86,24350,24350,23000,296256,6601902650
2018-06-04,KAU17,22800,-200,-0.87,22800,23000,22800,4834386,0
2018-06-05,KAU17,22650,-150,-0.66,23000,23000,22600,915035,20677521250
2018-06-07,KAU17,22200,-450,-1.99,22500,22500,22200,219351,4906788200
2018-06-08,KAU17,21700,-500,-2.25,21800,21800,21700,513106,11306286200
2018-06-11,KAU17,21500,-200,-0.92,21500,21600,21300,204947,4402375200
2018-06-12,KAU17,21500,0,0,21500,21500,21200,230767,5037858200
2018-06-14,KAU17,21500,0,0,21300,21500,21300,43316,929294000
2018-06-15,KAU17,21500,0,0,21500,21500,21200,206687,4449908700
2018-06-18,KAU17,21700,200,0.93,21700,21700,21700,19500,423150000
2018-06-19,KAU17,21700,0,0,21800,21800,21700,64121,1394637800
2018-06-20,KAU17,21550,-150,-0.69,21600,21700,21550,30098,649049650
2018-06-21,KAU17,21600,50,0.23,21500,21700,21500,262584,5659704750
2018-06-22,KAU17,21600,0,0,21600,21600,21550,161217,3481001750
2018-06-25,KAU17,21950,350,1.62,21700,21950,21700,71996,1555135850
2018-06-26,KAU17,23000,1050,4.78,22000,23000,22000,37753,842834200
2018-06-27,KAU17,23900,900,3.91,22700,23900,22700,3724,86502800
2018-06-28,KAU17,26250,2350,9.83,22500,26250,22500,50014,1246158150
2018-06-29,KAU17,28000,1750,6.67,28500,28850,28000,102855,2882423900
2018-07-02,KAU17,28000,0,0,25200,28000,25200,2,53200
2018-07-03,KAU17,28000,0,0,0,0,0,0,0
2018-07-04,KAU17,28000,0,0,0,0,0,0,0
2018-07-05,KAU17,28000,0,0,0,0,0,0,0
2018-07-06,KAU17,28000,0,0,0,0,0,0,0
2018-07-09,KAU17,28000,0,0,0,0,0,0,0
2018-07-10,KAU17,28000,0,0,0,0,0,0,0
2018-07-11,KAU17,28000,0,0,0,0,0,0,0
2018-07-12,KAU17,28000,0,0,0,0,0,0,0
2018-07-13,KAU17,28000,0,0,0,0,0,0,0
2018-07-16,KAU17,28000,0,0,0,0,0,19960,558880000
2018-07-17,KAU17,25200,-2800,-10,25200,25200,25200,20000,504000000
2018-07-18,KAU17,22700,-2500,-9.92,23000,23000,22700,6000,136500000
2018-07-19,KAU17,22700,0,0,22700,22700,22700,12000,272400000
2018-07-20,KAU17,22700,0,0,22700,22700,22700,12000,272400000
2018-07-23,KAU17,22700,0,0,22700,22700,22700,8643,196196100
2018-07-24,KAU17,22700,0,0,22700,22700,22700,4744,107688800
2018-07-25,KAU17,22700,0,0,22700,22700,22700,10420,236534000
2018-07-26,KAU17,22700,0,0,0,0,0,0,0
2018-07-27,KAU17,22700,0,0,0,0,0,0,0
2018-07-30,KAU17,22700,0,0,22700,22700,22700,14062,319207400
2018-07-31,KAU17,22500,-200,-0.88,22500,22700,22500,57150,1262433000
2018-08-01,KAU17,22000,-500,-2.22,22000,22000,22000,868,19096000
2018-08-02,KAU17,21700,-300,-1.36,23000,23000,21700,2945,64611000
2018-08-03,KAU17,21700,0,0,21700,21700,21700,20533,445566100
2018-08-06,KAU17,21700,0,0,22600,22600,21700,17981,392269800
2018-08-07,KAU17,21600,-100,-0.46,21500,21700,21500,61445,1329328700
2018-08-08,KAU17,21600,0,0,0,0,0,4839,104522400
2018-08-09,KAU17,21600,0,0,21600,21600,21600,850,18360000
2018-08-10,KAU18,21600,0,0,0,0,0,0,0
2018-08-13,KAU18,21600,0,0,0,0,0,0,0
2018-08-14,KAU18,21600,0,0,0,0,0,0,0
2018-08-16,KAU18,21600,0,0,0,0,0,0,0
2018-08-17,KAU18,21600,0,0,0,0,0,0,0
2018-08-20,KAU18,21600,0,0,0,0,0,0,0
2018-08-21,KAU18,21600,0,0,0,0,0,0,0
2018-08-22,KAU18,21600,0,0,0,0,0,0,0
2018-08-23,KAU18,21600,0,0,0,0,0,0,0
2018-08-24,KAU18,21600,0,0,0,0,0,0,0
2018-08-27,KAU18,21600,0,0,0,0,0,0,0
2018-08-28,KAU18,21600,0,0,0,0,0,0,0
2018-08-29,KAU18,21600,0,0,0,0,0,0,0
2018-08-30,KAU18,21600,0,0,0,0,0,0,0
2018-08-31,KAU18,21600,0,0,0,0,0,0,0
2018-09-03,KAU18,21600,0,0,0,0,0,0,0
2018-09-04,KAU18,21600,0,0,0,0,0,0,0
2018-09-05,KAU18,22000,400,1.85,0,0,0,250000,5400000000
2018-09-06,KAU18,22000,0,0,0,0,0,0,0
2018-09-07,KAU18,22000,0,0,0,0,0,0,0
2018-09-10,KAU18,22000,0,0,0,0,0,0,0
2018-09-11,KAU18,22050,50,0.23,0,0,0,0,0
2018-09-12,KAU18,22050,0,0,0,0,0,0,0
2018-09-13,KAU18,22050,0,0,0,0,0,0,0
2018-09-14,KAU18,22050,0,0,0,0,0,0,0
2018-09-17,KAU18,22050,0,0,0,0,0,0,0
2018-09-18,KAU18,22000,-50,-0.23,22000,22000,22000,250100,5502200000
2018-09-19,KAU18,22000,0,0,0,0,0,0,0
2018-09-20,KAU18,22000,0,0,0,0,0,0,0
2018-09-21,KAU18,22000,0,0,0,0,0,90000,1973500000
2018-09-27,KAU18,22000,0,0,0,0,0,0,0
2018-09-28,KAU18,22200,200,0.91,22200,22200,22200,500,11100000
2018-10-01,KAU18,22200,0,0,0,0,0,0,0
2018-10-02,KAU18,22200,0,0,0,0,0,0,0
2018-10-04,KAU18,22200,0,0,0,0,0,0,0
2018-10-05,KAU18,22400,200,0.9,22400,22400,22400,500,11200000
2018-10-08,KAU18,22400,0,0,0,0,0,0,0
2018-10-10,KAU18,22400,0,0,0,0,0,0,0
2018-10-11,KAU18,22400,0,0,0,0,0,0,0
2018-10-12,KAU18,22400,0,0,0,0,0,0,0
2018-10-15,KAU18,22400,0,0,0,0,0,0,0
2018-10-16,KAU18,22600,200,0.89,22600,22600,22600,1000,22600000
2018-10-17,KAU18,22600,0,0,0,0,0,0,0
2018-10-18,KAU18,22600,0,0,0,0,0,0,0
2018-10-19,KAU18,22800,200,0.88,22800,22800,22800,456,10396800
2018-10-22,KAU18,22800,0,0,0,0,0,0,0
2018-10-23,KAU18,22900,100,0.44,22900,22900,22900,1000,22900000
2018-10-24,KAU18,22900,0,0,0,0,0,0,0
2018-10-25,KAU18,22900,0,0,0,0,0,0,0
2018-10-26,KAU18,22900,0,0,0,0,0,0,0
2018-10-29,KAU18,23200,300,1.31,23200,23200,23200,4333,100525600
2018-10-30,KAU18,23200,0,0,0,0,0,0,0
2018-10-31,KAU18,23200,0,0,0,0,0,0,0
2018-11-01,KAU18,23200,0,0,0,0,0,0,0
2018-11-02,KAU18,23200,0,0,0,0,0,0,0
2018-11-05,KAU18,23200,0,0,0,0,0,0,0
2018-11-06,KAU18,23200,0,0,0,0,0,0,0
2018-11-07,KAU18,23200,0,0,0,0,0,0,0
2018-11-08,KAU18,23200,0,0,0,0,0,0,0
2018-11-09,KAU18,23300,100,0.43,0,0,0,0,0
2018-11-12,KAU18,23300,0,0,0,0,0,500000,11300000000
2018-11-13,KAU18,23300,0,0,0,0,0,0,0
2018-11-14,KAU18,23300,0,0,23300,23300,23300,10000,233000000
2018-11-15,KAU18,23300,0,0,0,0,0,0,0
2018-11-16,KAU18,23500,200,0.86,0,0,0,0,0
2018-11-19,KAU18,23500,0,0,0,0,0,0,0
2018-11-20,KAU18,23500,0,0,23500,23500,23500,28000,646500000
2018-11-21,KAU18,23550,50,0.21,0,0,0,20000,452000000
2018-11-22,KAU18,24500,950,4.03,24500,24500,24500,813,19918500
2018-11-23,KAU18,24000,-500,-2.04,0,0,0,0,0
